달,날짜,기사 제목,감정 수치
동아일보,20191223, 사설 막무가내 北 고삐 죄는  중국의 힘  보여줄 때다,-1
동아일보,20191224, 사설 내년에도  문재인 케어 로 6조 원  과잉진료 막을 수 있나,0
동아일보,20191224, 사설 韓中 갈등의 근원인 북핵  압박 없이 회유만으론 해결 못 한다,-1
동아일보,20191225, 사설 개악된 공수처법  정권 수사 막고 판검사 압박 악용 우려된다,1
동아일보,20191225, 사설 중국의 잇단 무례와 오만  한국의  적당 외교 가 부추겼다,0
동아일보,20191225, 사설 韓日정상  대화 통한 문제 해결   가시밭길도 피하지 말라,-1
동아일보,20191226,아사히  한일 정상  위기의식 공유했다면 미래책임 다해야 ,-1
동아일보,20191226, 사설 연말 지자체 교육청의 예산 소진 경쟁에 낭비되는 혈세,-1
동아일보,20191228, 사설 헌재  위안부 합의  헌소 각하  외교 합의 평가는 늘 신중해야,-1
동아일보,20191231, 사설 민노총 전교조 등  내 편  위주로 챙긴 기울어진 사면,1
동아일보,20191231, 사설 北 사흘째 黨전원회의  핵 ICBM 도발로 자멸 재촉 말라,0
동아일보,20200101, 사설 文 대통령  지지층에서 벗어나 국민 전체를 바라보라,-1
동아일보,20200102, 사설 조국 아들 허위 인턴확인서 의혹 靑 공직기강비서관 물러나야,-1
동아일보,20200103, 사설 추미애 임명 강행  검찰 장악하려 들면 국민이 용납지 않을 것,0
동아일보,20200104, 사설 文  기득권 규제 혁신   말뿐이면 경제 회복 기대 물거품 된다,2
동아일보,20200106, 사설 대한민국 미래 걸린 총선 D 100  民意 왜곡 없는 페어플레이를,0
동아일보,20200108, 사설 보수 통합 못하면 정권 독주 못 막아  시간 얼마 남지 않았다,-1
동아일보,20200108, 사설 장밋빛 평가와 對北 구애  현실 냉정히 보고 국정기조 바꿔야,1
동아일보,20200108, 사설 靑 출신 70명 총선행   청와대 국회  만들 셈인가,0
동아일보,20200109, 사설 중동 전면전 위기  파병 신중 검토하되 동맹 기여 의지 분명히,-1
동아일보,20200109, 사설 산 권력 수사 중인 검찰총장 수족 다 자른  檢 인사 폭거 ,0
동아일보,20200110, 사설 중도 보수통합 닻 올린 통추위  과거 벗어나 미래만 보라,-1
동아일보,20200110, 사설 檢   부당한 인사  굴복 않으려면 산 권력 수사 굽히지 말아야,-1
동아일보,20200110, 사설  비자로 방북  검토  軍구역 해제  국민 안전 안보는 뒷전인가,0
동아일보,20200113, 사설 검찰 직제개편 빌미로 한 쳐내기 인사 안 된다,0
동아일보,20200113, 사설 南 조롱하며  트럼프 친분  매달리는 北의 오만과 비굴,0
동아일보,20200114, 사설 급물살 탄 보수 통합  탄핵 총선 지분 등 小異 버려야,0
동아일보,20200114, 사설 국회의장 출신 丁총리   협치  저버리면 부끄러운 선례 된다,0
동아일보,20200115, 사설 신년회견에 내건  확실한 변화   대통령 인식에선 안 보였다,-1
동아일보,20200115, 사설 檢  직제개편과 인사로 압박해도 국민만 보고 직진하라,-1
동아일보,20200116, 사설 靑  부동산 매매허가제 귀기울여야   시장경제 무시한 위헌적 발상,0
동아일보,20200117, 사설  조국 인권침해  청원 보낸 靑  인권위까지 거수기 만들려 하나,-1
동아일보,20200118, 사설 적극행정 발목 잡는  감사공포증   정책감사 대폭 줄여야,0
동아일보,20200118, 사설 北 개별관광 추진  동맹 제재 균열도 불사하겠다는 건가,0
동아일보,20200120, 사설 김형오 위원장  한국당 공천 물갈이 넘어 보수세력 판 바꿔야,0
동아일보,20200123, 사설 나랏돈 풀어 겨우 2  턱걸이   선방  자화자찬 어이없다,-2
동아일보,20200124, 사설 황교안  개헌 추진   與野  총선서 개헌안 내고 국민 뜻 물으라,0
동아일보,20200128, 사설 무서운 확산 속도로 韓 방역체계 뚫은 우한 폐렴 초비상,-2
동아일보,20200129, 사설  우한 폐렴  가짜뉴스 난무  투명한 정부 침착한 시민이 이긴다,-1
동아일보,20200201, 사설 IMF 이후 최저 가동률  정책 기조 안 바꾸면 제조업 절벽 온다,1
동아일보,20200201, 사설 첫 관문 연 범보수 통합  공천 지분  탄핵논쟁 넘어서야,0
동아일보,20200203, 사설 40개월 공석 특별감찰관 속히 임명해 불필요한 논란 없애라,-1
동아일보,20200203, 사설 중국발 여행객 입국통로 단순화해 검역 집중도 높여라,-2
동아일보,20200204, 사설  신종 코로나 이후 까지 대비해 국가 방역체계 새로 짜라,-1
동아일보,20200205, 사설  과할 정도 선제조치  다짐했던 文  그렇게 하고 있나,0
동아일보,20200207, 사설 한국당 黃대표 텃밭 의원들  기득권 집착해 공멸하려 하나,-1
동아일보,20200213, 사설 대통령이 깃발 든  고용 연장   노동시장 개혁이 우선이다,0
동아일보,20200217, 사설 40 50대 실직 5년 만에 最多  민간투자 못 살리면 해법 없다,-2
동아일보,20200218, 사설 대통령은  경제 비상 엄중 하다는데 부처들은 땜질 대책만,0
동아일보,20200218, 사설 미래통합당   도로 새누리당  안되려면 낡은 보수 과감히 떨쳐내라,-1
동아일보,20200219, 사설 강경 지지층에 휘둘려 민심과 멀어지는 민주당,-1
동아일보,20200221, 사설  두더지 잡기 식 부동산대책  전국을 규제지역으로 묶을 건가,0
동아일보,20200222, 사설 자영업자 소득 5개 분기 연속 추락   경기 거지같다  이상이다,1
동아일보,20200225, 사설 누더기  4 1 선거법이 빚어내는 與野의 위성정당 꼼수정치,-1
동아일보,20200226, 사설 대구 의료체계 마비 위기  병상 의료인력 전폭 지원해야,-2
동아일보,20200227, 사설 대통령 여야대표 회동  위기극복 머리 맞대 국민 불안 덜어줘야,-2
동아일보,20200229, 사설 세계 팬데믹 공포에  2008년보다 더한 경제위기 온다 는 경고,-2
동아일보,20200302, 사설 불신받는 위기관리 능력  마스크 대란 같은 실책 다시 없게 하라,-1
동아일보,20200304, 사설 마스크  돌봄공백  불거지는 국민 고통에 맞춤형 대응해야,-2
동아일보,20200305, 사설  겁먹은 개가 요란하다 는 김여정 막말  그게 딱 北정권 모습,-1
동아일보,20200310, 사설 수도권 병원 잇단 폐쇄  美 유럽 환자급증  방심할 때 아니다,-2
동아일보,20200311, 사설 중앙선관위원 9명중 4명 공석  5주 남은 총선 제대로 치르겠나,1
동아일보,20200314, 사설 세계 경제 뿌리째 흔들  비상한 각오로 비상한 대비를,-1
동아일보,20200317, 사설 무너지는 취약계층  무차별적 현금 지원보다 핀셋 지원을,-1
동아일보,20200318, 사설  미증유의 비상 경제   경제정책  제로베이스 에서 다시 세워야,1
동아일보,20200320, 사설 戰時 준하는 비상경제 상황  민생과 산업기반 붕괴는 막아야 한다,0
동아일보,20200325, 사설 100조 긴급 수혈  신속 집행해 기업 연쇄부도 위기설 잠재워라,-2
동아일보,20200326, 사설 방역 민생 업무 폭주로  행정병목   모든 공무원이 코로나 담당이다,-1
동아일보,20200326, 사설 G20 화상정상회의  팬데믹에 실종된 글로벌 공조체제 구축해야,-2
동아일보,20200328, 사설 서해 기념식 처음 참석 文   애국 가치 안 흔들려야  그 말 새기길,-1
동아일보,20200330, 사설  전체 절반 가구에 재난지원금   한정된 자원에서 최선인가,-1
동아일보,20200331, 사설 재난지원금 全가구 70 로 확대  정치논리에 흔들린 재난대책,-1
동아일보,20200402, 사설 미래 걸린 총선  중도층 적극 참여해야 民意 정확히 반영된다,0
동아일보,20200402, 사설 코로나 위기에 韓美 분담금 갈등 봉합  동맹 가치 다시 다져야,0
동아일보,20200403, 사설 유권자 우롱하는 위법 파행 선거운동과 무기력한 선관위,-2
동아일보,20200403, 사설 한국노총  광주형 일자리 파기   상생모델을 이렇게 깰 건가,0
동아일보,20200404, 사설 4 15총선은 문재인 정부 국정 성과에 대한 중간 평가다,1
동아일보,20200408, 사설 총선 코앞에 불쑥  공공기관 지방 이전   선거용 空約 아닌가,0
동아일보,20200414, 사설  생활방역  전환  섣불리 띄우지 말고 전문가 의견 더 들어라,1
동아일보,20200414, 사설 인적 구성부터 기울어진 중앙선관위의 기울어진 판정,2
동아일보,20200415, 사설 文정권 3년 성적과 野수권능력 냉철히 평가하는 한 표를,1
동아일보,20200416, 사설 압승한 與  겸손한 자세로 코로나 국난 극복 협치 나서라,1
동아일보,20200417, 사설 초유의 巨與  절제와 통합이 총선 민의에 부합하는 길,0
동아일보,20200418, 사설 총선 끝나자마자 尹총장 사퇴 압박한 여권 일각의 오만,0
동아일보,20200418, 사설 3월 취업자 20만 명 감소  일자리에 모든 대책 초점 맞춰야,0
동아일보,20200420, 文정권 총선 압승 계기로 한일관계 개선  日언론 주문 잇따라,2
동아일보,20200422, 사설 韓美분담금 이견 장기화  유동적 안보상황에 동맹균열 없어야,-1
동아일보,20200423, 사설 한국형  코로나 뉴딜   위태로운 기간산업부터 살려야,0
동아일보,20200424, 사설 마이너스 성장 속  버티기 어렵다  아우성  지원책은 발표만 요란,-2
동아일보,20200427, 사설 피해자 두 번 울린 오거돈  남은 의혹 낱낱이 밝혀야,-2
동아일보,20200428, 사설 北 호응 없는 판문점 선언 2년  文정권 4년 차 조바심 극복해야,-1
동아일보,20200429, 사설 블랙홀 될 개헌 논의  지금은 언급 자체가 부적절하다,-1
동아일보,20200502, 사설 안전 규제 대폭 늘었는데 현장 안전은 왜 제자리인가,1
동아일보,20200509, 사설 탈원전 신재생에너지 부작용 드러났는데도 가속페달 밟나,-2
동아일보,20200511, 사설 文정권 남은 2년의 성패  기업 살리기와 규제완화에 달렸다,-1
동아일보,20200514,靑  일본의 성의없는 태도 두고 볼 수 없다 ,-1
동아일보,20200515, 사설 美中 갈등 속 시진핑 방한에만 매달려선 우리 외교 길을 잃는다,0
동아일보,20200518, 사설 5 18 40주년  발포 명령 등 진상 온전히 규명해 통합의 역사로,-1
동아일보,20200520,공인인증서 21년만에 폐지  전자서명 시장 들썩,0
동아일보,20200521, 사설 총체적 낙제점 받고 막 내린 20대 국회,0
동아일보,20200521, 사설 가짜 음해 청원에 속수무책  靑 국민청원 실명 책임 강화해야,-2
동아일보,20200521, 사설 전월세 신고제  가격급등 부작용도 살펴야 한다,-1
동아일보,20200522, 사설 정부  5 24조치 失效   한미균열 초래할  남북 속도전  우려된다,1
동아일보,20200526, 사설 국가채무 급증  재정지출 늘려도 물 뿌리기식 현금 살포 안 되게,1
동아일보,20200528, 사설 北주민 자유 접촉  美 반대 귀막은 사업추진  위험한 대북 속도전,-2
동아일보,20200528, 사설 국가원수 의전 총괄 靑비서관이 이벤트 기획하는 자리인가,1
동아일보,20200529, 사설 대통령  야당을 동반자로 존중해야 초당적 협력 가능해진다,-1
동아일보,20200530, 사설 국가적 위기 속 닻 올린 21대 국회  협치와 민생정치의 산실 되라,0
동아일보,20200530, 사설 11년 만의 최저 가동률  제조업 추락 코로나 탓만은 아니다,-1
동아일보,20200602, 사설 北기업 활동 보장  국제사회와 거꾸로 가는 남북관계 조급증,0
동아일보,20200602, 사설 사상 최대 3차 추경  재정건전성 대책도 함께 내놔야,2
동아일보,20200603, 사설  G7 플러스  참여  美中신냉전 파고 넘어설 외교력 시험대다,0
동아일보,20200604, 사설 질병관리청 승격시키며 복지부 차관 자린 왜 더 늘리나,-2
동아일보,20200604, 사설  협치  약속 팽개친 채 21대 국회 시작부터 파행으로 문 열 건가,0
동아일보,20200605, 사설 5 18 진실 규명하되 위헌 소지 큰 과잉 입법은 안 된다,1
동아일보,20200608, 사설 질본 개편이 복지부  밥그릇 늘리기 로 변질된 경위 밝혀야,0
동아일보,20200608, 사설 北의 겁박엔 몸 낮추고  연평해전 천안함 유족은 홀대한 文정부,-1
동아일보,20200609, 사설 100조 원 금융지원 어디 가고 중소기업은 자금난 벼랑,0
동아일보,20200611, 사설 北위협  탈북민 탓  돌리고 시키는 대로 하니 더 엇나가는 것,-1
동아일보,20200611, 사설 기업 살리기 강조하면서 反기업 입법 쏟아내는 이율배반,0
동아일보,20200612, 사설 북 미 싱가포르 2년  비핵화는 실종되고 한국은 인질 됐다,-1
동아일보,20200616, 사설 北 도발  달래기  나선 文  일방적 구애는 北 오판 부른다,0
동아일보,20200617, 사설  대포로 안 쏜 게 어디냐   예고된 것   이런 기막힌 반응,0
